Season,Name,Team,Level,Age,G,PA,AVG,BB%,K%,ISO,BABIP,wRAA,wOBA,wRC+,LD%,GB%,FB%,Pull%,Cent%,Oppo%,SwStr%,Pitches,PlayerId
2012,"Rangel Ravelo","CHW","A",20,76,327,0.28965517,0.06116208,0.11620795,0.10689655,0.31906615,0.7414799039297046,0.3356143627954049,101.81664207022737,0.19047619,0.4484127,0.36111111,0.39015152,0.23106061,0.37878788,0.18012422,483,"10839"
2006,"Darren Ford","MIL","A",20,125,566,0.28309572,0.09893993,0.23498233,0.10386966,0.375,9.156003473148962,0.3501894097579153,113.343688454965,,,,,,,,,"109"
2007,"Darren Ford","MIL","A",21,51,254,0.33482143,0.09055118,0.22047244,0.16964286,0.42682927,14.274293083707974,0.40283786914040964,143.1144634161885,0.20731707,0.49390244,0.29878049,0.38505747,0.33333333,0.2816092,0.29438202,445,"109"
2011,"Adam Duvall","SFG","A",22,116,513,0.28538283,0.11500975,0.19103314,0.2412993,0.31962025,29.785128510564487,0.4026563053083892,146.430267183179,0.18018018,0.36936937,0.45045045,0.53823529,0.19705882,0.26470588,0.25614754,976,"10950"
2010,"Phil Gosselin","ATL","A",21,57,244,0.29439252,0.10245902,0.20901639,0.09813084,0.37654321,6.487103375092156,0.3567521253240452,122.18856817621011,0.18238994,0.48427673,0.33333333,0.38787879,0.26060606,0.35151515,0.23809524,441,"10953"
2011,"Evan Gattis","ATL","A",24,88,377,0.32248521,0.066313,0.14058355,0.27810651,0.32830189,30.724783358504187,0.43178634214401246,165.17282535643912,0.14801444,0.3898917,0.46209386,0.48275862,0.26206897,0.25517241,0.19934102,607,"11003"
2011,"Cameron Rupp","PHI","A",22,99,368,0.27160494,0.08423913,0.26086957,0.10185185,0.36842105,0.680847570492448,0.33279300921619426,101.47952103162024,0.16666667,0.39035088,0.44298246,0.38197425,0.29184549,0.32618026,0.34121123,677,"11146"
2011,"Ramon Flores","NYY","A",19,125,534,0.26495726,0.11423221,0.1741573,0.13461539,0.31043956,6.8834523705795805,0.3465147558354164,110.30823057636749,0.17663043,0.41847826,0.4048913,0.46419098,0.26525199,0.27055703,0.21465428,969,"11165"
2011,"Jonathan Schoop","BAL","A",19,51,238,0.31603774,0.08403361,0.13445378,0.1981132,0.33714286,12.353419104240825,0.39500565066116267,141.5077591685716,0.14204545,0.40909091,0.44886364,0.4673913,0.19565217,0.33695652,0.22365039,389,"11265"
2011,"Aaron Altherr","PHI","A",20,41,163,0.21088435,0.06748466,0.28834356,0.06122449,0.2970297,-9.760629294700365,0.2560680630030455,52.11392029947051,0.15151515,0.54545455,0.3030303,0.48543689,0.15533981,0.3592233,0.38795987,299,"11270"
2012,"Aaron Altherr","PHI","A",21,110,471,0.25238095,0.08067941,0.21656051,0.15,0.31012658,-1.4100406836962174,0.3290036867168158,97.60156213747574,0.128125,0.421875,0.45,0.41846154,0.26461538,0.31692308,0.27272727,858,"11270"
2006,"Steven Lerud","PIT","A",21,117,446,0.23918575,0.0896861,0.32735426,0.16284987,0.34893617,4.087777065065579,0.34118165937774386,107.56029462002536,,,,,,,,,"113"
2010,"Adrian Sanchez","WSN","A",19,25,107,0.31730769,0,0.1682243,0.03846154,0.37647059,-0.45317425287403185,0.31698365706317827,96.46532298669673,0.18823529,0.55294118,0.25882353,0.41860465,0.1744186,0.40697674,0.32876712,146,"11338"
2011,"Adrian Sanchez","WSN","A",20,131,577,0.26208178,0.02946274,0.12305026,0.09107807,0.29487179,-16.302211421968845,0.29537776013040795,77.40617411089833,0.22342733,0.43817787,0.33839479,0.39457203,0.22964509,0.37578288,0.23710074,814,"11338"
2007,"Carlos Rivero","CLE","A",19,115,490,0.26146789,0.09591837,0.17142857,0.10779817,0.30659026,-4.661574707568662,0.32319555431604385,92.70141515193919,0.17201166,0.39941691,0.42857143,0.46218487,0.22689076,0.31092437,0.18788628,809,"1136"
2011,"Delino DeShields","HOU","A",18,119,541,0.2196162,0.0961183,0.2181146,0.10234542,0.27089337,-15.9089855010527,0.2939444291457701,76.48395456436286,0.14534884,0.48546512,0.36918605,0.46796657,0.27855153,0.25348189,0.28907048,979,"11379"
2012,"Delino DeShields","HOU","A",19,111,523,0.29772727,0.13384321,0.20650096,0.14090909,0.37345679,22.385214683536542,0.38654482724137806,134.29077574427623,0.19939577,0.4592145,0.34138973,0.42941176,0.31470588,0.25588235,0.25694444,1008,"11379"
2010,"Matthew den Dekker","NYM","A",22,27,114,0.34615385,0.07894737,0.24561404,0.125,0.47368421,6.83147789517876,0.39976819983699863,150.01244674575292,0.17567568,0.58108108,0.24324324,0.43421053,0.18421053,0.38157895,0.32843137,204,"11385"
2011,"Gary Sanchez","NYY","A",18,82,343,0.25581395,0.10495627,0.27113703,0.22923588,0.30769231,9.290349193493785,0.3641577760957768,121.6599269524403,0.14146341,0.45365854,0.40487805,0.45283019,0.21698113,0.33018868,0.30129125,697,"11442"
2012,"Gary Sanchez","NYY","A",19,68,289,0.29657795,0.07612457,0.22491349,0.22053232,0.34759358,13.083877639757684,0.38965007673085356,136.27073583514618,0.19587629,0.42783505,0.37628866,0.465,0.235,0.3,0.16861827,854,"11442"
2011,"Mark Canha","FLA","A",22,107,455,0.27604167,0.12967033,0.18681319,0.25260416,0.28825623,24.951526613736586,0.3986515291444548,143.8535539902992,0.14527027,0.43243243,0.4222973,0.49673203,0.17647059,0.32679739,0.24339839,871,"11445"
2011,"Rob Segedin","NYY","A",22,61,260,0.32300885,0.08846154,0.15,0.15929203,0.3655914,13.574831370019911,0.39538568487534154,141.75227699761757,0.17021277,0.45212766,0.37765957,0.37696335,0.2460733,0.37696335,0.20547945,438,"11446"
2011,"Odubel Herrera","TEX","A",19,119,505,0.30603448,0.04752475,0.15445545,0.08836207,0.36103896,4.143470591985218,0.34069125408149625,106.56133107840826,0.17941953,0.54617414,0.27440633,0.41370558,0.20558376,0.38071066,0.22791293,781,"11476"
2011,"Christian Yelich","FLA","A",19,122,521,0.31236443,0.10556622,0.19577735,0.17136659,0.37283237,26.056315400332632,0.39265286704668634,139.99395456845212,0.2259887,0.55084746,0.22316384,0.43646409,0.20165746,0.36187845,0.26539278,942,"11477"
2011,"Michael A. Taylor","WSN","A",20,126,488,0.25339367,0.06557377,0.24590164,0.17873303,0.31629393,0.5686336685437815,0.33194176126117547,100.93181955060811,0.16510903,0.43925234,0.39563863,0.42296073,0.24169184,0.33534743,0.33716916,869,"11489"
2011,"Manny Machado","BAL","A",18,38,170,0.27586207,0.13529412,0.14705882,0.20689655,0.29565217,6.502345722851133,0.3780327647565359,130.58723396530274,0.1512605,0.40336134,0.44537815,0.39344262,0.22131148,0.3852459,0.22258065,310,"11493"
2011,"Bryce Harper","WSN","A",18,72,305,0.31782946,0.1442623,0.2,0.23643411,0.3715847,24.242784712944268,0.4292837181347329,163.56261194186632,0.25906736,0.38341969,0.35751295,0.37563452,0.27918782,0.34517766,0.24747475,594,"11579"
2011,"Yolmer Sanchez","CHW","A",19,63,294,0.28787879,0.05102041,0.16666667,0.05681818,0.34883721,-2.468383142275356,0.320058413083545,93.2859540211841,0.19211823,0.57635468,0.23152709,0.31531532,0.25225225,0.43243243,0.26077586,464,"11602"
2012,"Garin Cecchini","BOS","A",21,118,526,0.30549451,0.11596958,0.17110266,0.12747252,0.37087912,19.67413192484712,0.3797619804997362,129.96591685726716,0.19125683,0.43169399,0.37704918,0.44021739,0.22826087,0.33152174,0.21634615,1040,"11608"
2012,"Rosell Herrera","COL","A",19,63,237,0.20187793,0.08860759,0.20675105,0.07042254,0.25454545,-13.927575588095282,0.2589263926118107,52.919082976194474,0.12345679,0.56790123,0.30864198,0.54166667,0.19642857,0.26190476,0.27737226,411,"11611"
2013,"Rosell Herrera","COL","A",20,126,546,0.34322034,0.11172161,0.17582418,0.17161017,0.4010989,42.943661310831345,0.4256016687529935,167.63356244712546,0.1967655,0.51212938,0.29110512,0.4754522,0.2377261,0.28682171,0.17484451,1447,"11611"
2012,"Brandon Drury","ATL","A",19,123,480,0.22921348,0.04166667,0.15208333,0.10337079,0.25876011,-21.026879880711416,0.2777236077770497,64.90450829316491,0.14905149,0.44173442,0.40921409,0.53421053,0.19736842,0.26842105,0.22828784,806,"11615"
2011,"Elias Diaz","PIT","A",20,90,360,0.2208589,0.06388889,0.19166667,0.10736196,0.27237354,-14.841592941057295,0.27925349440373165,67.03165965049229,0.144,0.456,0.4,0.46792453,0.21509434,0.31698113,0.29180887,586,"11680"
2012,"Elias Diaz","PIT","A",21,92,347,0.20766773,0.06340058,0.14697406,0.07987221,0.23396226,-20.85287457060517,0.2572570276814838,51.854667395305476,0.12878788,0.43560606,0.43560606,0.44237918,0.2267658,0.33085502,0.22202797,572,"11680"
2011,"Christian Villanueva","TEX","A",20,126,529,0.27837259,0.06994329,0.16257089,0.1862955,0.29973475,10.859132132884428,0.3560070474490975,116.4156663057106,0.16103896,0.35324675,0.48571429,0.52777778,0.26262626,0.20959596,0.232,875,"11738"
2011,"J.T. Realmuto","FLA","A",20,96,381,0.28735632,0.06824147,0.20472441,0.16666667,0.34108527,9.625850134155966,0.3618946455026928,120.20380600642453,0.17735849,0.44150943,0.38113208,0.37867647,0.23897059,0.38235294,0.26395173,663,"11739"
2012,"Drew Robinson","TEX","A",20,123,507,0.27317073,0.16962525,0.24260355,0.17073171,0.36,26.12073994040423,0.39749967922335083,141.2757764017782,0.21708185,0.35231317,0.43060498,0.47766323,0.26804124,0.25429553,0.26601423,1124,"11761"
2011,"Kyle Parker","COL","A",21,117,516,0.28539326,0.09302326,0.25775194,0.19775281,0.35451505,20.828437976951612,0.38066283221383695,132.27944577389823,0.14012739,0.49681529,0.36305732,0.46583851,0.22670807,0.30745342,0.32841691,1017,"11763"
2012,"Tyler Austin","NYY","A",20,70,309,0.31954887,0.1197411,0.22006472,0.27819549,0.37967914,26.814608108510814,0.4418014676926972,169.52335310077174,0.17948718,0.44102564,0.37948718,0.47761194,0.25373134,0.26865672,0.16910936,887,"11850"
2012,"Mason Williams","NYY","A",20,69,311,0.30434783,0.06752412,0.10610932,0.1847826,0.31932773,11.837476143793966,0.3805904217285685,130.49414512886938,0.19087137,0.43568465,0.37344398,0.41501976,0.2687747,0.31620553,0.11282051,780,"11859"
2012,"Hanser Alberto","TEX","A",19,62,272,0.33739837,0.06617647,0.08088235,0.12601626,0.35426009,11.549495157395821,0.3861173976309681,134.01823932711034,0.16964286,0.45089286,0.37946429,0.53043478,0.23478261,0.23478261,0.15509259,432,"11902"
2007,"Chris Johnson","HOU","A",22,64,277,0.25882353,0.06137184,0.13718412,0.14901961,0.27358491,-3.52841949205958,0.319287385629571,90.22757072576351,0.12735849,0.49528302,0.37735849,0.35454545,0.27272727,0.37272727,0.20140515,427,"1191"
2012,"Travis Taijeron","NYM","A",23,64,277,0.29130435,0.13357401,0.25270758,0.25652174,0.36423841,20.142111509185998,0.42413091745617587,158.2563085780674,0.24074074,0.29012346,0.4691358,0.43902439,0.26829268,0.29268293,0.27483444,604,"11935"
2014,"Yefri Perez","MIA","A",23,118,462,0.28741093,0.05627706,0.11688312,0.04750593,0.32608696,-5.342692759643998,0.3139947684395392,90.46795384514643,0.16526611,0.58823529,0.2464986,0.33862434,0.24603175,0.41534392,0.14127144,991,"12090"
2012,"Matt Skole","WSN","A",22,101,448,0.28571429,0.20982143,0.25892857,0.28862973,0.34466019,41.51452161029916,0.44919925243467895,174.24030695572426,0.22844828,0.29310345,0.47844828,0.5,0.28205128,0.21794872,0.27767176,1048,"12119"
2012,"Kyle Kubitza","ATL","A",21,128,531,0.23883929,0.13747646,0.23917137,0.15401785,0.31012658,5.098769401186534,0.3448302881028116,107.69287339107557,0.14649682,0.42675159,0.42675159,0.42461538,0.27076923,0.30461538,0.26923077,1144,"12148"
2012,"Austin Barnes","MIA","A",22,123,566,0.31799163,0.10424028,0.10777385,0.16317992,0.34313725,31.86237023302738,0.40349782273200474,145.1002951100806,0.17241379,0.4408867,0.38669951,0.37788018,0.29262673,0.32949309,0.14642082,922,"12158"
2012,"Ben Gamel","NYY","A",20,110,476,0.30630631,0.04831933,0.14915966,0.08783783,0.35638298,2.2330858547659456,0.33865987753667753,103.75851426578305,0.23901099,0.44505495,0.31593407,0.37795276,0.22572178,0.39632546,0.11818944,1193,"12160"
2011,"Xander Bogaerts","BOS","A",18,72,296,0.26037736,0.08445946,0.23986486,0.2490566,0.29120879,8.453905935134596,0.3659909417903101,122.83940416576802,0.12307692,0.44615385,0.43076923,0.48989899,0.24242424,0.26767677,0.33868093,561,"12161"
2012,"Maikel Franco","PHI","A",19,132,554,0.28031809,0.06859206,0.14440433,0.15904573,0.3060241,8.549800895089769,0.35215642230605393,112.36414163922768,0.15165877,0.52132701,0.32701422,0.54079254,0.21678322,0.24242424,0.21452514,895,"12179"
2012,"Jorge Alfaro","TEX","A",19,74,300,0.26102941,0.05333333,0.28,0.16911765,0.35483871,1.8039607418171204,0.34032075862089795,104.81752040154856,0.20652174,0.51086957,0.2826087,0.45549738,0.22513089,0.31937173,0.43119266,545,"12180"
2013,"Jorge Alfaro","TEX","A",20,104,420,0.25806452,0.06666667,0.26428571,0.19354838,0.32388664,13.571693204607914,0.3642147958278656,127.78693086251198,0.15234375,0.46875,0.37890625,0.4904943,0.23193916,0.27756654,0.30473047,909,"12180"
2012,"Matt Duffy","HOU","A",23,134,587,0.2804878,0.08177172,0.18057922,0.16666667,0.32446809,24.928889609201825,0.38612608812127447,134.0237805321037,0.23177083,0.421875,0.34635417,0.48214286,0.23979592,0.27806122,0.22561576,1015,"12181"
2012,"Brock Stassi","PHI","A",22,59,221,0.24731183,0.12669683,0.15384615,0.12903226,0.28104575,-0.03450632873052693,0.33256906708446116,99.87490953214886,0.18181818,0.48051948,0.33766234,0.44303797,0.29113924,0.26582278,0.1653944,393,"12244"
2012,"Rougned Odor","TEX","A",18,109,471,0.25925926,0.05307856,0.13800425,0.1412037,0.28412256,-2.0470764488792885,0.32730426679033714,96.51798297790705,0.16480447,0.47486034,0.3603352,0.52533333,0.19733333,0.27733333,0.24209078,727,"12282"
2012,"Kevan Smith","CHW","A",24,86,379,0.28235294,0.06596306,0.16358839,0.1382353,0.32363636,5.457730633787408,0.3508590888724756,111.53693969241394,0.2,0.47777778,0.32222222,0.38162544,0.24381625,0.3745583,0.22617124,619,"12284"
2011,"Tommy La Stella","ATL","A",22,63,270,0.32758621,0.0962963,0.1037037,0.21551724,0.33668342,18.922354716768236,0.4175984227701966,156.0441755808894,0.15841584,0.45049505,0.39108911,0.47867299,0.26540284,0.25592417,0.18561485,431,"12371"
2013,"Ryan Rua","TEX","A",23,104,430,0.2506812,0.11395349,0.21162791,0.30790191,0.25301205,28.737627070234456,0.40994330725380196,157.46961481229522,0.17870722,0.38022814,0.44106464,0.55555556,0.16487455,0.27956989,0.21215242,971,"12409"
2012,"T.J. Rivera","NYM","A",23,64,296,0.33333333,0.08783784,0.11148649,0.15325671,0.35426009,15.994343346969066,0.4006594241890189,143.2904837386778,0.16740088,0.51101322,0.3215859,0.4806867,0.1888412,0.3304721,0.16216216,518,"12495"
2011,"Marcus Semien","CHW","A",20,60,262,0.25327511,0.08396947,0.20229008,0.12227074,0.3125,-2.602459864147673,0.31814785907045007,92.05668438669478,0.14857143,0.37142857,0.48,0.43783784,0.23783784,0.32432432,0.27069351,447,"12533"
2012,"Trevor Story","COL","A",19,122,548,0.27672956,0.10948905,0.22080292,0.22851153,0.33529412,26.28919831668782,0.39304266119525383,138.4339056117404,0.17378917,0.36182336,0.46438746,0.44444444,0.24722222,0.30833333,0.25664528,1091,"12564"
2012,"Taylor Featherston","COL","A",22,105,444,0.2989418,0.11936937,0.19594595,0.19576719,0.35689046,24.777924689402173,0.4028849040681568,144.70948770556083,0.19298246,0.34035088,0.46666667,0.45973154,0.25503356,0.2852349,0.23143165,929,"12590"
2013,"Mike Marjama","CHW","A",23,97,407,0.27733333,0.04914005,0.16461916,0.10666667,0.32026144,1.912898642623877,0.32763324509113295,104.0416005411859,0.17491749,0.46864686,0.35643564,0.41853035,0.26517572,0.31629393,0.26475038,661,"12594"
2012,"Billy Burns","WSN","A",22,113,485,0.32160804,0.13402062,0.14020619,0.06030151,0.38670695,21.402609407382695,0.38821285548963047,135.3543390338531,0.190625,0.6125,0.196875,0.26331361,0.26923077,0.46745562,0.17036173,857,"12701"
2013,"Dillon Thomas","COL","A",20,90,358,0.25454545,0.0726257,0.23463687,0.08787879,0.33333333,-4.263868032704853,0.3056285321042779,89.7581935238289,0.20168067,0.60084034,0.19747899,0.40322581,0.18548387,0.41129032,0.2035124,968,"12719"
2014,"Dillon Thomas","COL","A",21,32,134,0.31746032,0.03731343,0.28358209,0.11904762,0.44827586,3.475916220576546,0.36190038829817806,121.38121663648647,0.20930233,0.61627907,0.1744186,0.45454545,0.26136364,0.28409091,0.23076923,403,"12719"
2012,"Brian Goodwin","WSN","A",21,58,266,0.32407407,0.16165414,0.14661654,0.2175926,0.35672515,23.090471903902692,0.44183616975568374,169.5454797286054,0.16477273,0.39204545,0.44318182,0.34615385,0.27472527,0.37912088,0.1409002,511,"12858"
2012,"Gregory Polanco","PIT","A",20,116,485,0.32494279,0.09072165,0.13195876,0.19679634,0.35195531,29.850060700949395,0.4100976138381484,149.30843459856024,0.18333333,0.48888889,0.32777778,0.5026738,0.22727273,0.27005348,0.18698225,845,"12907"
2012,"Alen Hanson","PIT","A",19,124,558,0.30879346,0.09856631,0.18817204,0.2188139,0.3638814,32.88127913938131,0.4068062560124831,147.2098086550807,0.17819149,0.43882979,0.38297872,0.56122449,0.22704082,0.21173469,0.26240458,1048,"12926"
2013,"Brandon Nimmo","NYM","A",20,110,480,0.27341772,0.14791667,0.27291667,0.08607595,0.40151515,14.956745667641393,0.3626864531299559,126.79487335059217,0.20229008,0.50763359,0.29007634,0.4141791,0.24626866,0.33955224,0.2537594,1064,"12927"
2012,"Jose Osuna","PIT","A",19,126,524,0.28008299,0.05916031,0.15648855,0.17427386,0.30434783,7.144054880143229,0.3498958008467125,110.92273080082953,0.18434343,0.4469697,0.36868687,0.5,0.20098039,0.29901961,0.24634421,889,"12937"
